_id,ltable_id,rtable_id,ltable_title,ltable_release_year,rtable_title,rtable_release_year
515947,721,1618,Warhammer 40000: Dawn of War II -- Retribution,2011,Two Worlds II,2011
515955,721,1693,Warhammer 40000: Dawn of War II -- Retribution,2011,Din's Curse: Demon War,2011
515959,721,1749,Warhammer 40000: Dawn of War II -- Retribution,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
515962,721,1785,Warhammer 40000: Dawn of War II -- Retribution,2011,Back to the Future: The Game - Episode II: Get Tannen!,2011
515968,721,1842,Warhammer 40000: Dawn of War II -- Retribution,2011,Warhammer 40000: Space Marine,2011
515970,721,1901,Warhammer 40000: Dawn of War II -- Retribution,2011,Rock of Ages,2011
515975,721,1998,Warhammer 40000: Dawn of War II -- Retribution,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
515976,721,2006,Warhammer 40000: Dawn of War II -- Retribution,2011,LEGO Pirates of the Caribbean: The Video Game,2011
515994,721,2339,Warhammer 40000: Dawn of War II -- Retribution,2011,Nuclear Dawn,2011
515996,721,2367,Warhammer 40000: Dawn of War II -- Retribution,2011,Black Mirror II: Reigning Evil,2011
515998,721,2384,Warhammer 40000: Dawn of War II -- Retribution,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
515999,721,2392,Warhammer 40000: Dawn of War II -- Retribution,2011,Age of Empires Online,2011
516011,721,2506,Warhammer 40000: Dawn of War II -- Retribution,2011,Pride of Nations,2011
516012,721,2509,Warhammer 40000: Dawn of War II -- Retribution,2011,Fate of the World,2011
516020,721,2658,Warhammer 40000: Dawn of War II -- Retribution,2011,Fate of the World: Tipping Point,2011
516025,721,2786,Warhammer 40000: Dawn of War II -- Retribution,2011,Men of War: Vietnam,2011
516028,721,2833,Warhammer 40000: Dawn of War II -- Retribution,2011,Patrician IV: Rise of a Dynasty,2011
516032,721,2930,Warhammer 40000: Dawn of War II -- Retribution,2011,The Lord of the Rings: War in the North,2011
516035,721,2961,Warhammer 40000: Dawn of War II -- Retribution,2011,Dragon Age II: Legacy,2011
516049,721,3236,Warhammer 40000: Dawn of War II -- Retribution,2011,Supreme Ruler: Cold War,2011
516055,721,3357,Warhammer 40000: Dawn of War II -- Retribution,2011,Chantelise: A Tale of Two Sisters,2011
516065,721,3553,Warhammer 40000: Dawn of War II -- Retribution,2011,IL-2 Sturmovik: Cliffs of Dover,2011
516067,721,3601,Warhammer 40000: Dawn of War II -- Retribution,2011,Dawn of Fantasy,2011
516068,721,3604,Warhammer 40000: Dawn of War II -- Retribution,2011,Faery: Legends of Avalon,2011
516070,721,3665,Warhammer 40000: Dawn of War II -- Retribution,2011,A Stroke of Fate: Operation Valkyrie,2011
516077,721,3827,Warhammer 40000: Dawn of War II -- Retribution,2011,Pirates of Black Cove,2011
516081,721,3870,Warhammer 40000: Dawn of War II -- Retribution,2011,Steel Storm: Burning Retribution,2011
516090,721,3991,Warhammer 40000: Dawn of War II -- Retribution,2011,A Game of Thrones: Genesis,2011
516091,724,7,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Portal 2,2011
516095,724,118,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Total War: Shogun 2,2011
516100,724,216,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,The Witcher 2: Assassins of Kings,2011
516102,724,251,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Dead Space 2,2011
516105,724,315,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Crysis 2,2011
516108,724,347,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Battlefield 3: Back to Karkand,2011
516117,724,514,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Total War: Shogun 2 - Rise of the Samurai,2011
516119,724,523,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Trine 2,2011
516121,724,526,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Shift 2: Unleashed,2011
516140,724,869,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Darkest Hour: A Hearts of Iron Game,2011
516141,724,880,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,TrackMania 2 Canyon,2011
516179,724,1597,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Red Orchestra 2: Heroes of Stalingrad,2011
516186,724,1660,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Back to the Future: The Game - Episode V: OUTATIME,2011
516191,724,1694,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,OIO The Game,2011
516194,724,1749,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
516197,724,1785,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Back to the Future: The Game - Episode II: Get Tannen!,2011
516206,724,1902,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Fortix 2,2011
516210,724,1998,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
516211,724,2006,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,LEGO Pirates of the Caribbean: The Video Game,2011
516215,724,2109,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Solar 2,2011
516221,724,2201,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Test Drive Unlimited 2,2011
516227,724,2261,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Back to the Future: The Game - Episode III: Citizen Brown,2011
516232,724,2378,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Back to the Future: The Game - Episode IV: Double Visions,2011
516233,724,2384,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
516272,724,2987,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Dead Rising 2: Off the Record,2011
516278,724,3131,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Cars 2: The Video Game,2011
516286,724,3297,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Puzzle Agent 2,2011
516287,724,3309,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Mass Effect 2: Arrival,2011
516307,724,3748,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Airline Tycoon 2,2011
516313,724,3828,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Majesty 2: Monster Kingdom,2011
516322,724,3930,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,Jurassic Park: The Game,2011
516325,724,3991,Back to the Future: The Game -- Episode 2: Get Tannen!,2011,A Game of Thrones: Genesis,2011
516345,733,414,Frozen Synapse,2011,Frozen Synapse,2011
516630,734,1166,The Sims Medieval,2011,The Sims 3: Pets,2011
516643,734,1481,The Sims Medieval,2011,The Sims Medieval,2011
516710,734,2431,The Sims Medieval,2011,The Sims 3: Generations,2011
516735,734,2859,The Sims Medieval,2011,The Sims Medieval: Pirates & Nobles,2011
516805,739,216,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,The Witcher 2: Assassins of Kings,2011
516820,739,480,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Football Manager 2012,2011
516821,739,486,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Unity of Command,2011
516822,739,514,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Total War: Shogun 2 - Rise of the Samurai,2011
516823,739,522,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,The Binding of Isaac,2011
516833,739,628,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Dragon Age II: Mark of the Assassin,2011
516835,739,648,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,The Book of Unwritten Tales,2011
516844,739,866,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Jamestown: Legend of the Lost Colony,2011
516845,739,869,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Darkest Hour: A Hearts of Iron Game,2011
516854,739,998,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,World of Tanks,2011
516855,739,1001,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Warhammer 40000: Dawn of War II - Retribution,2011
516859,739,1080,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Out of the Park Baseball 12,2011
516860,739,1100,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Runaway: A Twist of Fate,2011
516862,739,1111,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Dungeons of Dredmor,2011
516867,739,1252,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Two Worlds II: Pirates of the Flying Fortress,2011
516868,739,1277,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Call of Duty: Modern Warfare 3,2011
516873,739,1381,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Men of War: Assault Squad,2011
516875,739,1443,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Might & Magic: Heroes VI,2011
516876,739,1459,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Pro Evolution Soccer 2012,2011
516877,739,1461,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Magic: The Gathering - Duels of the Planeswalkers 2012,2011
516883,739,1560,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Might & Magic: Clash of Heroes,2011
516884,739,1597,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Red Orchestra 2: Heroes of Stalingrad,2011
516899,739,1749,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
516910,739,1901,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Rock of Ages,2011
516915,739,1998,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
516916,739,2006,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,LEGO Pirates of the Caribbean: The Video Game,2011
516938,739,2384,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
516939,739,2392,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Age of Empires Online,2011
516951,739,2506,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Pride of Nations,2011
516952,739,2509,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Fate of the World,2011
516960,739,2658,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Fate of the World: Tipping Point,2011
516965,739,2786,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Men of War: Vietnam,2011
516968,739,2833,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Patrician IV: Rise of a Dynasty,2011
516969,739,2848,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Railworks 3: Train Simulator 2012,2011
516972,739,2930,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,The Lord of the Rings: War in the North,2011
516994,739,3356,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Magic: The Gathering - Tactics,2011
516995,739,3357,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Chantelise: A Tale of Two Sisters,2011
516998,739,3437,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Cities XL 2012,2011
517000,739,3462,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Emergency 2012,2011
517005,739,3553,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,IL-2 Sturmovik: Cliffs of Dover,2011
517007,739,3601,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Dawn of Fantasy,2011
517008,739,3604,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Faery: Legends of Avalon,2011
517010,739,3665,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,A Stroke of Fate: Operation Valkyrie,2011
517017,739,3827,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,Pirates of Black Cove,2011
517030,739,3991,Magic: The Gathering -- Duels of the Planeswalkers 2012,2011,A Game of Thrones: Genesis,2011
517060,748,524,Rift,2011,Rift,2011
517342,750,1351,Sonic Generations,2011,Sonic Generations,2011
517415,750,2431,Sonic Generations,2011,The Sims 3: Generations,2011
517532,758,546,Anno 2070,2011,Anno 2070,2011
517773,766,628,Dragon Nest,2011,Dragon Age II: Mark of the Assassin,2011
517777,766,691,Dragon Nest,2011,Dragon Age II,2011
517915,766,2961,Dragon Nest,2011,Dragon Age II: Legacy,2011
518015,1058,712,Sideway: New York,2011,Fallout: New Vegas - Old World Blues,2011
518108,1058,2262,Sideway: New York,2011,Sideway: New York,2011
518122,1058,2433,Sideway: New York,2011,Fallout: New Vegas - Dead Money,2011
518151,1058,2977,Sideway: New York,2011,Fallout: New Vegas - Honest Hearts,2011
518189,1058,3759,Sideway: New York,2011,Fallout: New Vegas - Lonesome Road,2011
518277,1079,1252,Who's That Flying!?,2011,Two Worlds II: Pirates of the Flying Fortress,2011
518295,1079,1603,Who's That Flying!?,2011,Who's That Flying?!,2011
518630,1090,3151,Defy Gravity Extended,2011,Cargo! The Quest for Gravity,2011
518747,1093,1252,Who's That Flying!?,2011,Two Worlds II: Pirates of the Flying Fortress,2011
518765,1093,1603,Who's That Flying!?,2011,Who's That Flying?!,2011
518917,1095,161,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Battlefield 3,2011
518920,1095,216,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,The Witcher 2: Assassins of Kings,2011
518926,1095,326,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,DiRT 3,2011
518928,1095,347,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Battlefield 3: Back to Karkand,2011
518936,1095,486,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Unity of Command,2011
518937,1095,514,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Total War: Shogun 2 - Rise of the Samurai,2011
518938,1095,522,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,The Binding of Isaac,2011
518948,1095,628,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Dragon Age II: Mark of the Assassin,2011
518950,1095,648,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,The Book of Unwritten Tales,2011
518959,1095,866,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Jamestown: Legend of the Lost Colony,2011
518960,1095,869,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Darkest Hour: A Hearts of Iron Game,2011
518969,1095,998,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,World of Tanks,2011
518970,1095,1001,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Warhammer 40000: Dawn of War II - Retribution,2011
518974,1095,1080,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Out of the Park Baseball 12,2011
518975,1095,1100,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Runaway: A Twist of Fate,2011
518977,1095,1111,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Dungeons of Dredmor,2011
518980,1095,1166,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,The Sims 3: Pets,2011
518982,1095,1252,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Two Worlds II: Pirates of the Flying Fortress,2011
518983,1095,1277,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Call of Duty: Modern Warfare 3,2011
518988,1095,1381,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Men of War: Assault Squad,2011
518992,1095,1461,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Magic: The Gathering - Duels of the Planeswalkers 2012,2011
518998,1095,1560,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Might & Magic: Clash of Heroes,2011
518999,1095,1597,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Red Orchestra 2: Heroes of Stalingrad,2011
519006,1095,1660,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Back to the Future: The Game - Episode V: OUTATIME,2011
519014,1095,1749,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
519017,1095,1785,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Back to the Future: The Game - Episode II: Get Tannen!,2011
519024,1095,1863,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,F.E.A.R. 3,2011
519025,1095,1901,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Rock of Ages,2011
519030,1095,1998,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
519031,1095,2006,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,LEGO Pirates of the Caribbean: The Video Game,2011
519036,1095,2119,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Serious Sam 3: BFE,2011
519047,1095,2261,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Back to the Future: The Game - Episode III: Citizen Brown,2011
519052,1095,2378,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Back to the Future: The Game - Episode IV: Double Visions,2011
519053,1095,2384,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
519054,1095,2392,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Age of Empires Online,2011
519060,1095,2431,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,The Sims 3: Generations,2011
519066,1095,2506,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Pride of Nations,2011
519067,1095,2509,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Fate of the World,2011
519075,1095,2658,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Fate of the World: Tipping Point,2011
519080,1095,2786,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Men of War: Vietnam,2011
519083,1095,2833,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Patrician IV: Rise of a Dynasty,2011
519084,1095,2848,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Railworks 3: Train Simulator 2012,2011
519087,1095,2930,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,The Lord of the Rings: War in the North,2011
519110,1095,3357,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Chantelise: A Tale of Two Sisters,2011
519120,1095,3553,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,IL-2 Sturmovik: Cliffs of Dover,2011
519122,1095,3601,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Dawn of Fantasy,2011
519123,1095,3604,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Faery: Legends of Avalon,2011
519125,1095,3665,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,A Stroke of Fate: Operation Valkyrie,2011
519132,1095,3827,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,Pirates of Black Cove,2011
519145,1095,3991,Hector: Badge of Carnage -- Episode 3: Beyond Reasonable Doom,2011,A Game of Thrones: Genesis,2011
519190,1097,712,Cthulhu Saves the World,2011,Fallout: New Vegas - Old World Blues,2011
519204,1097,998,Cthulhu Saves the World,2011,World of Tanks,2011
519216,1097,1243,Cthulhu Saves the World,2011,Cthulhu Saves the World,2011
519302,1097,2509,Cthulhu Saves the World,2011,Fate of the World,2011
519308,1097,2618,Cthulhu Saves the World,2011,Forsaken World,2011
519310,1097,2658,Cthulhu Saves the World,2011,Fate of the World: Tipping Point,2011
519460,1109,1443,Might & Magic Heroes VI,2011,Might & Magic: Heroes VI,2011
519462,1109,1461,Might & Magic Heroes VI,2011,Magic: The Gathering - Duels of the Planeswalkers 2012,2011
519468,1109,1560,Might & Magic Heroes VI,2011,Might & Magic: Clash of Heroes,2011
519469,1109,1597,Might & Magic Heroes VI,2011,Red Orchestra 2: Heroes of Stalingrad,2011
519579,1109,3356,Might & Magic Heroes VI,2011,Magic: The Gathering - Tactics,2011
519862,1127,251,Dead Island,2011,Dead Space 2,2011
519907,1127,934,Dead Island,2011,Dead Island,2011
520002,1127,2433,Dead Island,2011,Fallout: New Vegas - Dead Money,2011
520032,1127,2987,Dead Island,2011,Dead Rising 2: Off the Record,2011
520147,1136,1037,Driver: San Francisco,2011,Driver: San Francisco,2011
520510,1143,3151,Costume Quest,2011,Cargo! The Quest for Gravity,2011
520621,1155,1103,Bloodline Champions,2011,Bloodline Champions,2011
520784,1155,3913,Bloodline Champions,2011,King Arthur: Fallen Champions,2011
520811,1156,448,Fallout: New Vegas -- Old World Blues,2011,Star Wars: The Old Republic,2011
520835,1156,712,Fallout: New Vegas -- Old World Blues,2011,Fallout: New Vegas - Old World Blues,2011
520849,1156,998,Fallout: New Vegas -- Old World Blues,2011,World of Tanks,2011
520861,1156,1243,Fallout: New Vegas -- Old World Blues,2011,Cthulhu Saves the World,2011
520928,1156,2262,Fallout: New Vegas -- Old World Blues,2011,Sideway: New York,2011
520942,1156,2433,Fallout: New Vegas -- Old World Blues,2011,Fallout: New Vegas - Dead Money,2011
520947,1156,2509,Fallout: New Vegas -- Old World Blues,2011,Fate of the World,2011
520953,1156,2618,Fallout: New Vegas -- Old World Blues,2011,Forsaken World,2011
520955,1156,2658,Fallout: New Vegas -- Old World Blues,2011,Fate of the World: Tipping Point,2011
520971,1156,2977,Fallout: New Vegas -- Old World Blues,2011,Fallout: New Vegas - Honest Hearts,2011
521009,1156,3759,Fallout: New Vegas -- Old World Blues,2011,Fallout: New Vegas - Lonesome Road,2011
521034,1158,174,Assassin's Creed: Brotherhood,2011,Assassin's Creed: Brotherhood,2011
521035,1158,216,Assassin's Creed: Brotherhood,2011,The Witcher 2: Assassins of Kings,2011
521083,1158,940,Assassin's Creed: Brotherhood,2011,Assassin's Creed: Revelations,2011
521261,1162,7,Red Orchestra 2: Heroes of Stalingrad,2011,Portal 2,2011
521265,1162,118,Red Orchestra 2: Heroes of Stalingrad,2011,Total War: Shogun 2,2011
521270,1162,216,Red Orchestra 2: Heroes of Stalingrad,2011,The Witcher 2: Assassins of Kings,2011
521272,1162,251,Red Orchestra 2: Heroes of Stalingrad,2011,Dead Space 2,2011
521275,1162,315,Red Orchestra 2: Heroes of Stalingrad,2011,Crysis 2,2011
521286,1162,486,Red Orchestra 2: Heroes of Stalingrad,2011,Unity of Command,2011
521287,1162,514,Red Orchestra 2: Heroes of Stalingrad,2011,Total War: Shogun 2 - Rise of the Samurai,2011
521288,1162,522,Red Orchestra 2: Heroes of Stalingrad,2011,The Binding of Isaac,2011
521289,1162,523,Red Orchestra 2: Heroes of Stalingrad,2011,Trine 2,2011
521291,1162,526,Red Orchestra 2: Heroes of Stalingrad,2011,Shift 2: Unleashed,2011
521298,1162,628,Red Orchestra 2: Heroes of Stalingrad,2011,Dragon Age II: Mark of the Assassin,2011
521300,1162,648,Red Orchestra 2: Heroes of Stalingrad,2011,The Book of Unwritten Tales,2011
521309,1162,866,Red Orchestra 2: Heroes of Stalingrad,2011,Jamestown: Legend of the Lost Colony,2011
521310,1162,869,Red Orchestra 2: Heroes of Stalingrad,2011,Darkest Hour: A Hearts of Iron Game,2011
521311,1162,880,Red Orchestra 2: Heroes of Stalingrad,2011,TrackMania 2 Canyon,2011
521319,1162,998,Red Orchestra 2: Heroes of Stalingrad,2011,World of Tanks,2011
521320,1162,1001,Red Orchestra 2: Heroes of Stalingrad,2011,Warhammer 40000: Dawn of War II - Retribution,2011
521324,1162,1080,Red Orchestra 2: Heroes of Stalingrad,2011,Out of the Park Baseball 12,2011
521325,1162,1100,Red Orchestra 2: Heroes of Stalingrad,2011,Runaway: A Twist of Fate,2011
521327,1162,1111,Red Orchestra 2: Heroes of Stalingrad,2011,Dungeons of Dredmor,2011
521332,1162,1252,Red Orchestra 2: Heroes of Stalingrad,2011,Two Worlds II: Pirates of the Flying Fortress,2011
521333,1162,1277,Red Orchestra 2: Heroes of Stalingrad,2011,Call of Duty: Modern Warfare 3,2011
521338,1162,1381,Red Orchestra 2: Heroes of Stalingrad,2011,Men of War: Assault Squad,2011
521340,1162,1443,Red Orchestra 2: Heroes of Stalingrad,2011,Might & Magic: Heroes VI,2011
521342,1162,1461,Red Orchestra 2: Heroes of Stalingrad,2011,Magic: The Gathering - Duels of the Planeswalkers 2012,2011
521348,1162,1560,Red Orchestra 2: Heroes of Stalingrad,2011,Might & Magic: Clash of Heroes,2011
521349,1162,1597,Red Orchestra 2: Heroes of Stalingrad,2011,Red Orchestra 2: Heroes of Stalingrad,2011
521355,1162,1652,Red Orchestra 2: Heroes of Stalingrad,2011,Red Faction: Armageddon,2011
521364,1162,1749,Red Orchestra 2: Heroes of Stalingrad,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
521375,1162,1901,Red Orchestra 2: Heroes of Stalingrad,2011,Rock of Ages,2011
521376,1162,1902,Red Orchestra 2: Heroes of Stalingrad,2011,Fortix 2,2011
521380,1162,1998,Red Orchestra 2: Heroes of Stalingrad,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
521381,1162,2006,Red Orchestra 2: Heroes of Stalingrad,2011,LEGO Pirates of the Caribbean: The Video Game,2011
521385,1162,2109,Red Orchestra 2: Heroes of Stalingrad,2011,Solar 2,2011
521391,1162,2201,Red Orchestra 2: Heroes of Stalingrad,2011,Test Drive Unlimited 2,2011
521403,1162,2384,Red Orchestra 2: Heroes of Stalingrad,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
521404,1162,2392,Red Orchestra 2: Heroes of Stalingrad,2011,Age of Empires Online,2011
521416,1162,2506,Red Orchestra 2: Heroes of Stalingrad,2011,Pride of Nations,2011
521417,1162,2509,Red Orchestra 2: Heroes of Stalingrad,2011,Fate of the World,2011
521425,1162,2658,Red Orchestra 2: Heroes of Stalingrad,2011,Fate of the World: Tipping Point,2011
521430,1162,2786,Red Orchestra 2: Heroes of Stalingrad,2011,Men of War: Vietnam,2011
521433,1162,2833,Red Orchestra 2: Heroes of Stalingrad,2011,Patrician IV: Rise of a Dynasty,2011
521436,1162,2901,Red Orchestra 2: Heroes of Stalingrad,2011,Operation Flashpoint: Red River,2011
521437,1162,2930,Red Orchestra 2: Heroes of Stalingrad,2011,The Lord of the Rings: War in the North,2011
521442,1162,2987,Red Orchestra 2: Heroes of Stalingrad,2011,Dead Rising 2: Off the Record,2011
521448,1162,3131,Red Orchestra 2: Heroes of Stalingrad,2011,Cars 2: The Video Game,2011
521456,1162,3297,Red Orchestra 2: Heroes of Stalingrad,2011,Puzzle Agent 2,2011
521457,1162,3309,Red Orchestra 2: Heroes of Stalingrad,2011,Mass Effect 2: Arrival,2011
521460,1162,3357,Red Orchestra 2: Heroes of Stalingrad,2011,Chantelise: A Tale of Two Sisters,2011
521470,1162,3553,Red Orchestra 2: Heroes of Stalingrad,2011,IL-2 Sturmovik: Cliffs of Dover,2011
521472,1162,3601,Red Orchestra 2: Heroes of Stalingrad,2011,Dawn of Fantasy,2011
521473,1162,3604,Red Orchestra 2: Heroes of Stalingrad,2011,Faery: Legends of Avalon,2011
521475,1162,3665,Red Orchestra 2: Heroes of Stalingrad,2011,A Stroke of Fate: Operation Valkyrie,2011
521477,1162,3748,Red Orchestra 2: Heroes of Stalingrad,2011,Airline Tycoon 2,2011
